"word1","word2","n"
"includes","community",46
"install","cool",46
"loan","guarantees",46
"offering","mammograms",46
"roof","installation",46
"shoveling","job",46
"snow","shoveling",46
"sprinkler","system",46
"adult","families",45
"asbestos","investigator",45
"certified","asbestos",45
"collection","agencies",45
"managing","debt",45
"request","rental",45
"account","issue",44
"assembly","permit",44
"cultural","institutions",44
"disturbs","asbestos",44
"illegally","parked",44
"licensed","businesses",44
"notification","required",44
"nyc311","service",44
"online","account",44
"parked","cars",44
"public","auctions",44
"sidewalk","stairway",44
"street","levels",44
"time","job",44
"track","nyc311",44
"wheel","locks",44
"alternate","programs",43
"automatic","public",43
"chronic","diseases",43
"cost","health",43
"cuny","college",43
"diabetes","heart",43
"family","emergency",43
"health","screening",43
"heart","disease",43
"internship","programs",43
"public","toilets",43
"request","permission",43
"required","exams",43
"tour","guide",43
"change","requirements",42
"city","repaired",42
"commercial","lease",42
"election","day",42
"halloween","event",42
"lease","related",42
"november","2nd",42
"schedule","change",42
"street","poles",42
"telecommunication","boxes",42
"temporary","schedule",42
"ticket","giveaway",42
"tuesday","november",42
"utility","services",42
"apprenticeship","offered",41
"aptitude","exam",41
"certificate","verification",41
"due","returns",41
"education","training",41
"electrical","apprenticeship",41
"file","past",41
"helps","participants",41
"local","union",41
"main","sewer",41
"nycha","resident",41
"outstanding","tax",41
"owe","taxes",41
"participants","pass",41
"past","due",41
"pay","outstanding",41
"placement","assistance",41
"private","water",41
"public","benefits",41
"report","telemarketers",41
"request","education",41
"sell","tickets",41
"sidewalk","repairs",41
"tax","amounts",41
"telemarketers","soliciting",41
"text","messages",41
"99","copies",40
"advise","tenants",40
"bathroom","requirements",40
"blood","lead",40
"city","flags",40
"collection","bin",40
"donation","collection",40
"gas","leak",40
"iphone","ipad",40
"island","tramway",40
"jail","inmate",40
"lead","tests",40
"literature","item",40
"local","neighborhood",40
"map","sign",40
"medical","record",40
"nyc311","app",40
"police","academy",40
"public","bathroom",40
"roosevelt","island",40
"sanitation","literature",40
"sell","fresh",40
"specific","public",40
"tattoo","parlor",40
"youth","police",40
"adopted","basket",39
"basket","request",39
"business","services",39
"counterfeit","items",39
"heavy","traffic",39
"overflowing","roof",39
"perform","plumbing",39
"public","auction",39
"report","stores",39
"report","vandalism",39
"roof","tank",39
"selling","counterfeit",39
"vandalism","taking",39
"blood","pressure",38
"building","code",38
"city","building",38
"device","designed",38
"funeral","director",38
"home","renovations",38
"renovations","violations",38
"rent","repair",38
"sell","rent",38
"unsafe","products",38
"violations","permits",38
"abuse","crime",37
"annual","nyc",37
"card","reader",37
"cares","coat",37
"coat","drive",37
"disposal","system",37
"ebt","card",37
"nyc","school",37
"paint","repairs",37
"registry","including",37
"residents","convicted",37
"school","survey",37
"sewage","disposal",37
"site","sewage",37
"smoke","free",37
"store's","ebt",37
"system","septic",37
"train","service",37
"york","cares",37
"50","forms",36
"broken","sprinkler",36
"charity","organization",36
"compliance","e.o",36
"e.o","50",36
"eeo","compliance",36
"existing","shelter",36
"explosive","material",36
"fair","wages",36
"fight","parking",36
"forms","report",36
"illegal","denial",36
"loft","tenants",36
"office","buildings",36
"report","unsafe",36
"resolving","disputes",36
"shelter","relocation",36
"unsafe","storage",36
"vehicle","owners",36
"address","disparities",35
"asbestos","exposure",35
"body","camera",35
"camera","footage",35
"care","equipment",35
"impact","boys",35
"lawn","care",35
"linc","renewal",35
"matches","people",35
"nypd","police",35
"participant","issues",35
"requiring","employers",35
"retail","store",35
"sanitation","speaker",35
"school","uniforms",35
"stop","report",35
"warning","occupants",35
"acetylene","tank",34
"basic","response",34
"city","hall",34
"corps","program",34
"disaster","preparedness",34
"federal","job",34
"gynecology","services",34
"health","risks",34
"internet","access",34
"job","corps",34
"largest","park",34
"manhattan's","largest",34
"response","skills",34
"secondhand","smoke",34
"visit","city",34
"drawn","carriage",33
"illegal","gun",33
"install","repair",33
"private","solid",33
"recalled","food",33
"repair","plug",33
"service","dog",33
"sewer","connection",33
"solid","waste",33
"transfer","station",33
"waste","transfer",33
"2","feet",32
"bad","condition",32
"batteries","report",32
"broadcast","television",32
"businesses","reopen",32
"camp","day",32
"channel","rescan",32
"city","regulations",32
"day","camp",32
"dry","cleaner",32
"free","cribs",32
"freelance","workers",32
"groom","pets",32
"home","visits",32
"initiative","led",32
"inspection","information",32
"interagency","initiative",32
"navigate","city",32
"overnight","camp",32
"perform","structural",32
"report","visible",32
"safety","agent",32
"school","safety",32
"sells","rechargeable",32
"services","sbs",32
"structural","welding",32
"summer","camp",32
"television","channel",32
"visible","exhaust",32
"action","centers",31
"address","health",31
"attorney","submitting",31
"bad","smell",31
"bid","including",31
"broadband","services",31
"broken","damaged",31
"business","improvement",31
"car","free",31
"college","level",31
"damaged","dirty",31
"districts","bid",31
"drug","plan",31
"floor","businesses",31
"free","streets",31
"health","action",31
"health","disparities",31
"improve","access",31
"improvement","districts",31
"neighborhood","health",31
"pay","phone",31
"plant","sewage",31
"prescription","drug",31
"pumping","station",31
"records","request",31
"report","traffic",31
"sewage","treatment",31
"traffic","patterns",31
"vital","records",31
"water","efficiency",31
"airline","safety",30
"bluebelt","maintenance",30
"cleanup","program",30
"clinical","skills",30
"commuter","benefits",30
"construction","superintendent",30
"dob","covid",30
"highway","construction",30
"island","bluebelt",30
"licensed","electrician",30
"medical","assistants",30
"post","prices",30
"provide","commuter",30
"renew","rent",30
"safety","guidance",30
"teaches","language",30
"technology","sector",30
"temporary","public",30
"written","translation",30
"administration","hra",29
"affairs","fine",29
"baby","healthy",29
"cigarette","regulations",29
"college","tuition",29
"compensation","resources",29
"crash","barriers",29
"department","clinic",29
"detention","programs",29
"dot","forms",29
"equivalency","diploma",29
"food","pantry",29
"forms","guides",29
"grade","level",29
"helps","16",29
"hra","food",29
"improvement","contractors",29
"invasive","meningitis",29
"juvenile","detention",29
"meningitis","meningococcal",29
"meningococcal","disease",29
"notario","publico",29
"olds","graduate",29
"report","suspected",29
"school","based",29
"school","equivalency",29
"soup","kitchen",29
"students","advance",29
"suspected","terrorist",29
"terrorist","activity",29
"tobacco","laws",29
"approved","upk",28
"birth","control",28
"carriage","driver",28
"doe","approved",28
"entertainment","venues",28
"gifted","students",28
"merchant","charging",28
"public","sidewalk",28
"sell","newspapers",28
"suck","blood",28
"tobacco","hookah",28
"upk","provider",28
"wrong","amount",28
"abortion","counseling",27
"agency","study",27
"air","act",27
"compensation","fraud",27
"council","reports",27
"dwellings","request",27
"ellis","island",27
"free","admission",27
"free","air",27
"government","topic",27
"health","bulletin",27
"hookah","products",27
"including","city",27
"library","card",27
"nyc","cultural",27
"operate","pedicabs",27
"report","workers",27
"shop","license",27
"smoking","rules",27
"topic","including",27
"tourist","information",27
"banking","corporation",26
"bike","share",26
"city's","foam",26
"corporation","tax",26
"demand","training",26
"dockless","bike",26
"driving","permit",26
"driving","tasks",26
"existing","parking",26
"fitness","classes",26
"foam","ban",26
"foam","products",26
"free","fitness",26
"grant","program",26
"individual","training",26
"limited","vision",26
"pet","boarding",26
"property","owner",26
"provide","pet",26
"registration","testing",26
"request","educational",26
"selling","single",26
"share","pilot",26
"staying","fit",26
"tax","bct",26
"teaches","vocabulary",26
"training","grants",26
"tuition","registration",26
"eye","doctor",25
"foreclosure","process",25
"green","space",25
"nyc","based",25
"rem","foreclosure",25
"submit","feedback",25
"tutor","mentor",25
"admissions","processes",24
"agencies","government",24
"certification","inspections",24
"charity","committing",24
"commercial","cycling",24
"committing","fraud",24
"consular","officers",24
"cuny","admissions",24
"diplomats","consular",24
"government","construction",24
"government","officials",24
"inspects","locks",24
"installs","services",24
"international","businesses",24
"nations","staff",24
"officers","united",24
"park","building",24
"park","playground",24
"personalized","street",24
"positive","feedback",24
"repairs","installs",24
"similar","devices",24
"tested","vaccinated",24
"trapping","pigeons",24
"unlocked","park",24
"air","conditioning",23
"amended","return",23
"based","community",23
"broken","steel",23
"children","youth",23
"cleanup","projects",23
"community","center",23
"earned","income",23
"energy","efficient",23
"expectant","fathers",23
"free","services",23
"immigrant","business",23
"multiple","languages",23
"neighborhood","cleanup",23
"permitted","hours",23
"pets","brochure",23
"poison","signs",23
"program","designed",23
"rabies","protecting",23
"rat","poison",23
"shifted","missing",23
"signs","posted",23
"steel","plate",23
"training","courses",23
"women","expectant",23
"yard","waste",23
"6","2021",22
"alarm","fire",22
"alert","system",22
"april","6",22
"build","alter",22
"care","coordination",22
"city","employee's",22
"city's","health",22
"city's","plan",22
"cooling","tower",22
"defective","red",22
"duplicate","receipt",22
"emergency","alert",22
"employee's","potential",22
"ethics","violation",22
"ferris","wheels",22
"free","nurse",22
"frozen","fruit",22
"graduation","requirements",22
"health","survey",22
"home","visit",22
"incentive","program",22
"inmates","leaving",22
"jackson","heights",22
"leaving","jail",22
"light","camera",22
"mobile","food",22
"nurse","home",22
"nycha's","pet",22
"overflowing","public",22
"parenting","education",22
"people","affected",22
"person","breaking",22
"pet","policy",22
"policy","report",22
"potential","ethics",22
"pregnant","teen",22
"public","recycling",22
"recycling","bin",22
"roller","coasters",22
"run","rides",22
"survey","50",22
"taxi","ride",22
"time","pregnant",22
"trade","waste",22
"waste","license",22
"water","taxi",22
"winter","storms",22
"york","water",22
"born","jobseekers",21
"businesses","hire",21
"cemetery","monument",21
"clean","ups",21
"event","sponsors",21
"finding","public",21
"flea","market",21
"food","pantries",21
"foreign","born",21
"fraudulent","claim",21
"fuel","oil",21
"hire","qualified",21
"material","displayed",21
"military","discharge",21
"military","draft",21
"nail","salon",21
"obscene","sexual",21
"oil","tank",21
"pantries","serve",21
"professional","engineer",21
"public","location",21
"qualified","workers",21
"refunds","exchanges",21
"registered","architect",21
"report","obscene",21
"residential","properties",21
"separation","documents",21
"serve","people",21
"sexual","material",21
"sponsors","related",21
"street","event",21
"training","finding",21
"accelerator","program",20
"chain","stores",20
"clean","heat",20
"conditioning","complaints",20
"distressed","multiple",20
"efficiency","improvements",20
"electronic","shop",20
"fix","maintenance",20
"half","staff",20
"heat","program",20
"hiv","prevention",20
"immigration","effects",20
"including","schedule",20
"measles","vaccination",20
"medical","facilities",20
"nyc","clean",20
"pregnancy","test",20
"prevention","prep",20
"programs","resources",20
"required","sign",20
"ticket","information",20
"529","programs",19
"baby","bonds",19
"bail","bond",19
"bond","agent",19
"business","practices",19
"city","organizations",19
"clinical","bulletin",19
"commercial","clients",19
"free","blood",19
"guide","notice",19
"housing","information",19
"illegal","business",19
"information","guide",19
"kids","rise",19
"legal","requirements",19
"ny","529",19
"nyc","kids",19
"pressure","health",19
"pressure","testing",19
"public","data",19
"public","office",19
"reduce","regulatory",19
"regulatory","burdens",19
"rise","baby",19
"satellite","television",19
"television","provider",19
"tuition","including",19
"agency","epa",18
"auxiliary","police",18
"births","deaths",18
"epa","research",18
"equipment","requirements",18
"free","retaining",18
"fresh","produce",18
"friend","living",18
"illegal","receipt",18
"mid","1980s",18
"private","elevator",18
"protection","agency",18
"register","births",18
"research","programs",18
"wall","inspection",18
"2","months",17
"actual","service",17
"adult","establishment",17
"assign","distribute",17
"building's","rooftop",17
"child's","developmental",17
"classic","images",17
"cultural","organizations",17
"day","socially",17
"deliver","process",17
"developmental","milestones",17
"dining","rules",17
"distanced","outdoor",17
"district","snad",17
"drain","rainwater",17
"drinking","alcohol",17
"dry","cleaning",17
"education","document",17
"establishment","operators",17
"feature","change",17
"follow","zoning",17
"immigration","services",17
"indoor","dining",17
"install","equipment",17
"legal","installation",17
"mechanical","sprinkler",17
"mentoring","services",17
"natural","feature",17
"nile","virus",17
"oral","interpretation",17
"outdoor","ticketed",17
"quality","photos",17
"rooftop","systems",17
"scrap","metal",17
"sell","pets",17
"single","day",17
"slowly","drain",17
"socially","distanced",17
"special","natural",17
"temporarily","store",17
"ticketed","performances",17
"tree","removal",17
"west","nile",17
"yorkers","living",17
"zoning","regulations",17
"911","surcharges",16
"bathing","beach",16
"commercial","establishment",16
"dance","music",16
"director","test",16
"employee","training",16
"fasttrac","growthventure",16
"flow","test",16
"helps","business",16
"hold","dance",16
"housing","sponsored",16
"hydrant","flow",16
"internet","protocol",16
"laundry","facility",16
"ny","program",16
"owners","develop",16
"planter","larger",16
"protocol","voip",16
"summer","heat",16
"telecommunications","services",16
"theater","performances",16
"voip","telecommunications",16
"water","hardness",16
"wireless","landline",16
"1","4",15
"19","sample",15
"4","family",15
"abuser","court",15
"air","source",15
"art","photography",15
"chancellor's","regulations",15
"city","service",15
"clean","energy",15
"cost","free",15
"cyber","activity",15
"degree","program",15
"demolition","sites",15
"education","policies",15
"energy","technologies",15
"family","homeowners",15
"fast","track",15
"free","app",15
"free","degree",15
"free","program",15
"health","instruction",15
"heat","pumps",15
"housing","incentive",15
"income","graduating",15
"install","efficient",15
"instruction","medical",15
"malicious","cyber",15
"medallion","sales",15
"medical","device",15
"midtown","manhattan",15
"mobile","devices",15
"multifamily","buildings",15
"performing","arts",15
"photography","reading",15
"reading","material",15
"required","signs",15
"sample","screening",15
"scale","sports",15
"school","seniors",15
"screening","tool",15
"selling","art",15
"sells","pawned",15
"service","status",15
"sidewalk","sheds",15
"sites","demolition",15
"snow","procedures",15
"source","heat",15
"sports","performing",15
"supports","1",15
"tax","incentives",15
"taxi","medallion",15
"track","cost",15
"unhealthy","condition",15
"veterans","housing",15
"wide","range",15
"yellow","taxi",15
"apprenticeship","program",14
"audible","pedestrian",14
"authority","residents",14
"bottle","refill",14
"cafeteria","kitchens",14
"cancer","prevention",14
"cannabidiol","cbd",14
"capital","infrastructure",14
"chance","license",14
"change","phone",14
"child","support",14
"club","gym",14
"colon","cancer",14
"community","service",14
"corporation","nycedc",14
"custodial","parents",14
"development","corporation",14
"drawn","cab",14
"economic","development",14
"education","councils",14
"exercise","studio",14
"flagship","park",14
"food","employers",14
"free","job",14
"health","club",14
"hood","systems",14
"infrastructure","construction",14
"inspect","motor",14
"interviews","training",14
"job","search",14
"keeping","honeybees",14
"line","cook",14
"metal","detector",14
"motor","vehicles",14
"nyc","retrofit",14
"offer","predictable",14
"offers","free",14
"owe","child",14
"paid","apprenticeship",14
"pedestrian","fence",14
"pedestrian","signal",14
"permit","posted",14
"phone","carriers",14
"prevention","screening",14
"professional","services",14
"projects","managed",14
"providing","quality",14
"quality","drinking",14
"quarter","housing",14
"recent","hurricane",14
"reducing","floatables",14
"refill","stations",14
"related","equipment",14
"requiring","retail",14
"reservoir","lands",14
"resumes","interviews",14
"retrofit","accelerator",14
"risk","factors",14
"search","resumes",14
"secondhand","vehicles",14
"sells","newspapers",14
"service","requirements",14
"services","standard",14
"standard","services",14
"stations","providing",14
"statistics","related",14
"traffic","median",14
"upstate","reservoir",14
"waterway","learn",14
"7","pm",13
"adding","bus",13
"administrative","services",13
"agreement","negotiated",13
"bus","service",13
"city","public",13
"citywide","administrative",13
"commercial","purpose",13
"counterfeit","united",13
"cultural","program",13
"daily","newspaper",13
"defective","water",13
"discharge","industrial",13
"encourages","delivery",13
"factory","power",13
"hydrate","refresh",13
"improve","bus",13
"industrial","facility",13
"industrial","waste",13
"legally","discharge",13
"maintenance","plans",13
"mets","including",13
"newspaper","published",13
"power","plant",13
"profit","cultural",13
"provide","written",13
"public","sewers",13
"purchase","process",13
"report","counterfeit",13
"report","snow",13
"required","maintenance",13
"sampling","station",13
"seastreak","ferry",13
"service","programs",13
"ship","scrap",13
"specific","neighborhoods",13
"structure","affecting",13
"tower","registration",13
"water","sampling",13
"york","mets",13
"active","military",12
"child's","school",12
"cleanyc","program",12
"coast","guard",12
"correction","officer",12
"cost","financing",12
"council","meeting",12
"counseling","remedial",12
"credit","terms",12
"cycling","requirements",12
"cycling","rules",12
"financing","options",12
"funeral","home",12
"heating","oil",12
"helps","women",12
"historic","building",12
"home","heating",12
"illegal","credit",12
"imposes","illegal",12
"improper","contract",12
"itemized","list",12
"local","police",12
"major","commercial",12
"meeting","transcript",12
"military","personnel",12
"oil","business",12
"oil","dispensed",12
"owned","buildings",12
"parent","coordinator",12
"pawn","shop",12
"police","precincts",12
"private","events",12
"public","beach",12
"publicly","owned",12
"radiological","emergency",12
"regulations","report",12
"remedial","instruction",12
"rented","space",12
"report","issues",12
"safety","director",12
"safety","regulations",12
"school","juniors",12
"septic","tank",12
"site","fire",12
"start","operate",12
"terms","issues",12
"treatment","plants",12
"treatment","rules",12
"tutorial","services",12
"untreated","sewage",12
"vin","etching",12
"women","start",12
"adequate","rat",11
"air","contaminants",11
"building","demolitions",11
"buildings","complete",11
"business","portal",11
"city","rent",11
"city's","green",11
"cleaning","business",11
"complete","energy",11
"control","equipment",11
"correctional","facilities",11
"customer","satisfaction",11
"dangerous","health",11
"efficiency","retrofits",11
"excessive","drinking",11
"green","spaces",11
"guidelines","board",11
"housing","reports",11
"information","services",11
"mid","size",11
"mobile","fruit",11
"nearby","residential",11
"play","yards",11
"pollution","control",11
"private","buildings",11
"private","streets",11
"protecting","restoring",11
"rat","extermination",11
"remove","air",11
"rent","guidelines",11
"research","project",11
"satisfaction","survey",11
"school","shopping",11
"size","private",11
"smell","directly",11
"specific","parks",11
"streets","play",11
"sweet","smell",11
"system","eas",11
"system","weas",11
"university","research",11
"vegetable","cart",11
"visit","clients",11
"wireless","emergency",11
"york","university",11
"3","units",10
"application","procedures",10
"asl","direct",10
"asl","users",10
"assisted","multifamily",10
"attend","public",10
"based","businesses",10
"bill","credit",10
"budget","learn",10
"businesses","impacted",10
"calling","system",10
"care","plans",10
"certification","including",10
"christmas","tree",10
"city","children",10
"city's","budget",10
"city's","direct",10
"clearing","operations",10
"community","services",10
"confidential","discharge",10
"direct","video",10
"directory","listing",10
"discharge","planning",10
"disclosure","law",10
"driver","operating",10
"eligible","hpd",10
"eligible","restaurants",10
"entertainment","field",10
"financial","fraud",10
"fire","suppression",10
"food","sold",10
"free","housing",10
"graduate","school",10
"grocery","store",10
"hdc","assisted",10
"health","library's",10
"helps","immigrant",10
"helps","offset",10
"hoist","materials",10
"housing","rule",10
"immigrant","nurses",10
"immigrants","youth",10
"including","insurance",10
"insurance","requirements",10
"larger","rental",10
"library's","collection",10
"licensed","private",10
"licensing","exam",10
"listing","minority",10
"locally","based",10
"managed","care",10
"manager","certification",10
"manufacturing","business",10
"medical","treatment",10
"micro","switch",10
"minority","owned",10
"multifamily","3",10
"nurse","licensing",10
"nurses","prepare",10
"nutritional","information",10
"operating","pedicabs",10
"owned","woman",10
"participatory","budgeting",10
"planning","services",10
"policy","disclosure",10
"pre","tax",10
"public","hearings",10
"qualifying","businesses",10
"received","mental",10
"released","inmate",10
"rental","buildings",10
"required","safety",10
"restaurant","chains",10
"safety","manager",10
"safety","training",10
"school","scholarships",10
"screening","employees",10
"sell","wholesale",10
"seniors","immigrants",10
"snow","clearing",10
"snowy","roadway",10
"starting","running",10
"store","owners",10
"substantial","rehabilitation",10
"treatment","received",10
"tuition","pre",10
"video","calling",10
"voluntary","smoke",10
"wholesale","foods",10
"access","careers",9
"bag","recycling",9
"based","business",9
"based","program",9
"certifies","socially",9
"checks","pay",9
"city","souvenirs",9
"clean","needle",9
"climate","change",9
"conserve","water",9
"cost","online",9
"current","net",9
"disadvantaged","business",9
"discharge","line",9
"economically","disadvantaged",9
"educational","options",9
"employment","agencies",9
"equality","act",9
"facilities","permits",9
"government","publications",9
"helps","protect",9
"helps","seniors",9
"improve","mental",9
"indoor","tanning",9
"interim","lease",9
"lease","program",9
"license","renewals",9
"low","voltage",9
"maintenance","complaint",9
"marriage","equality",9
"maternity","leave",9
"million","dollars",9
"needle","access",9
"neighborhood","projects",9
"net","worth",9
"online","training",9
"operating","indoor",9
"paid","phone",9
"permits","license",9
"phone","card",9
"plastic","bag",9
"pre","paid",9
"pregnant","public",9
"program","til",9
"quality","soil",9
"recycling","law",9
"seniors","write",9
"services","citywide",9
"sex","couple",9
"smoking","sign",9
"social","workers",9
"station","discharge",9
"tanning","facilities",9
"tenant","interim",9
"til","building",9
"unsanitary","malfunctioning",9
"voltage","cabling",9
"volunteer","based",9
"yorkers","access",9
"affairs","speaker",8
"agency","inspector",8
"alternative","paths",8
"backflow","preventers",8
"based","development",8
"boiler","engineer's",8
"boiler","operator",8
"bond","investors",8
"bottled","water",8
"card","monte",8
"child","pornography",8
"child","proof",8
"city","community",8
"claim","tax",8
"community","based",8
"competitive","grant",8
"con","game",8
"contractor's","license",8
"development","organizations",8
"door","salesperson",8
"elevator","inspection",8
"engineer's","license",8
"exempt","financing",8
"festival","event",8
"foster","child",8
"free","deck",8
"grant","competition",8
"holiday","festival",8
"inmate's","student",8
"inspection","agency",8
"install","temporary",8
"knob","covers",8
"licensed","boiler",8
"manufacturing","industrial",8
"mentorship","program",8
"missing","sign",8
"obligation","bond",8
"occupancy","bathroom",8
"operator","engineer",8
"organizations","cbdos",8
"plain","bottled",8
"porch","inspection",8
"portable","boiler",8
"production","jobs",8
"profit","corporations",8
"proof","stove",8
"report","child",8
"request","enrollment",8
"rikers","island",8
"risk","students",8
"selling","tickets",8
"sells","rents",8
"service","establishment",8
"single","occupancy",8
"specific","careers",8
"specific","industries",8
"stove","knob",8
"street","con",8
"streetlight","pole",8
"suppression","contractor's",8
"tax","exempt",8
"tax","returns",8
"temporary","lighting",8
"video","production",8
"yorkers","complete",8
"accessible","transportation",7
"application","information",7
"boat","owners",7
"brooklyn","cyclones",7
"competition","ndrc",7
"cooking","demonstrations",7
"court","papers",7
"cyclones","including",7
"disaster","resilience",7
"education","workshops",7
"existing","storefront",7
"extreme","cold",7
"fitness","center",7
"free","nutrition",7
"government","spending",7
"highway","cleaning",7
"inaugural","activities",7
"intercity","bus",7
"issues","summonses",7
"job","opportunities",7
"leadership","skills",7
"legally","dispose",7
"materials","storage",7
"medical","decisions",7
"national","disaster",7
"network","leadership",7
"nutrition","education",7
"onboard","septic",7
"operator","certificate",7
"pigeon","droppings",7
"playing","games",7
"pool","operator",7
"potential","health",7
"radioactive","material",7
"recyclables","materials",7
"reopening","requirements",7
"report","radioactive",7
"report","theft",7
"resilience","competition",7
"restore","landmark",7
"select","farmers",7
"septic","waste",7
"services","programs",7
"sponsor","highway",7
"stay","warm",7
"storage","container",7
"stored","improperly",7
"storefront","business",7
"supportive","network",7
"television","productions",7
"trained","guard",7
"transportation","services",7
"warm","healthy",7
"waterfront","properties",7
"york","incentive",7
"accessory","sign",6
"act","form",6
"adult","centers",6
"animal","slaughterhouse",6
"art","office",6
"artwork","untitled",6
"auxiliary","officer",6
"bars","clubs",6
"based","educational",6
"behavioral","health",6
"bingo","games",6
"booklet","listing",6
"cabaret","license",6
"carry","items",6
"city","contracts",6
"city","spends",6
"claim","money",6
"cleaning","equipment",6
"clubs","taverns",6
"coffee","roasters",6
"community","norc",6
"control","coalition",6
"cultural","projects",6
"debts","owed",6
"defective","bus",6
"dispersion","project",6
"durant's","artwork",6
"educational","policies",6
"flame","permit",6
"gas","prices",6
"golf","courses",6
"granting","authority",6
"gun","control",6
"health","issues",6
"household","supplies",6
"ice","skating",6
"lacquers","varnishes",6
"lane","camera",6
"leadership","teams",6
"lender","investor",6
"lift","objects",6
"line","park",6
"listing","clinics",6
"mayor's","participation",6
"mounted","auxiliary",6
"national","gun",6
"national","service",6
"national","trends",6
"naturally","occurring",6
"nyc","accelerator",6
"occurring","retirement",6
"offer","reproductive",6
"operate","dry",6
"paints","lacquers",6
"parent","associations",6
"parks","mounted",6
"paying","passengers",6
"practice","safe",6
"prepares","people",6
"production","assistant",6
"provide","snow",6
"public","golf",6
"public","ice",6
"questioning","youth",6
"recovery","experience",6
"reduced","amount",6
"removal","services",6
"request","relief",6
"retirement","community",6
"safe","sex",6
"sam","durant's",6
"save","money",6
"school","leadership",6
"senior","centers",6
"services","provided",6
"sexual","misconduct",6
"sightseeing","vehicle",6
"sign","violations",6
"skating","rink",6
"snow","removal",6
"spends","money",6
"support","school",6
"surface","coatings",6
"sustaining","recovery",6
"task","force",6
"threat","dispersion",6
"trust","fund",6
"unnecessary","arrest",6
"untitled","drone",6
"urban","threat",6
"advertising","practices",5
"agency","performance",5
"air","eliminator",5
"allergy","poster",5
"amusement","rides",5
"analysis","critical",5
"answer","allegations",5
"bacterial","disease",5
"banner","permit",5
"bike","access",5
"budget","cuts",5
"building","operation",5
"buildings","law",5
"buildings","report",5
"bumper","sticker",5
"burning","equipment",5
"business","sale",5
"carriage","drivers",5
"center","performance",5
"cigarette","packages",5
"city","budget",5
"civic","engagement",5
"commercial","office",5
"confidential","security",5
"critical","control",5
"deduct","voluntary",5
"development","opportunities",5
"displayed","food",5
"domestic","workers",5
"education","school",5
"eliminator","devices",5
"emergency","information",5
"employment","college",5
"engagement","commission",5
"environmental","issues",5
"establishment","allergy",5
"estate","tax",5
"events","hosting",5
"ferry","captain",5
"filing","representative",5
"finishing","products",5
"floor","finishing",5
"food","service",5
"foreign","government",5
"fuel","burning",5
"fuel","truck",5
"government","owned",5
"hazard","analysis",5
"hosting","50",5
"household","products",5
"improperly","displayed",5
"life","conditions",5
"loft","law",5
"maintenance","staff",5
"measuring","devices",5
"mid","sized",5
"missing","incorrect",5
"nyc","parks",5
"owned","properties",5
"parks","stewardship",5
"performance","summary",5
"products","safely",5
"professional","development",5
"public","events",5
"rat","urine",5
"ray","machine",5
"real","estate",5
"rebuild","fuel",5
"recognizing","misleading",5
"registered","filing",5
"repair","weighing",5
"report","office",5
"report","quality",5
"ridematching","services",5
"runs","amusement",5
"safe","handling",5
"scaffold","site",5
"school","closures",5
"screening","city",5
"security","survey",5
"selling","merchandise",5
"set","deliberately",5
"sized","multifamily",5
"stamp","cigarette",5
"stated","purpose",5
"stewardship","program",5
"street","banner",5
"students","understand",5
"summary","cards",5
"temporary","notice",5
"transportation","alternatives",5
"treatable","health",5
"truck","meters",5
"understand","environmental",5
"valid","licenses",5
"video","games",5
"voluntary","payments",5
"warrants","issued",5
"15","week",4
"account","program",4
"action","plan",4
"affordable","bank",4
"amusement","ride",4
"art","exhibit",4
"baby","brochure",4
"background","check",4
"bank","account",4
"business","development",4
"business","pathways",4
"buy","compost",4
"check","program",4
"childcare","business",4
"childcare","businesses",4
"city's","sewer",4
"consumer","guide",4
"consumer","rights",4
"credit","unions",4
"discharge","groundwater",4
"dry","weather",4
"eap","director",4
"educational","services",4
"emergency","action",4
"enrollment","application",4
"entertainment","venue",4
"environmental","compliance",4
"environmental","regulations",4
"event","street",4
"exit","overcrowding",4
"food","vendor",4
"green","business",4
"health","inspection",4
"health","research",4
"home","childcare",4
"hrtp","internship",4
"immigration","service",4
"including","incentives",4
"install","refrigerator",4
"internship","program",4
"locked","exit",4
"lot","owner",4
"mansion","art",4
"meeting","environmental",4
"mounted","amusement",4
"nycha","residents",4
"outfall","pipe",4
"overcrowding","lack",4
"participating","banks",4
"pass","background",4
"plan","eap",4
"potability","certificate",4
"processes","buys",4
"program","hrtp",4
"refrigerator","equipment",4
"regulations","including",4
"remove","water",4
"research","training",4
"sanitation","cleans",4
"school","textbooks",4
"sell","electronics",4
"service","business",4
"sewer","outfall",4
"sewer","system",4
"ships","scrap",4
"site","emergency",4
"summer","jobs",4
"temporary","housing",4
"train","pets",4
"transfer","tickets",4
"tree","service",4
"truck","mounted",4
"water","fixtures",4
"water","flowing",4
"water","potability",4
"week","program",4
"accelerator","linac",3
"accumulated","mail",3
"adolescents","experiencing",3
"advanced","manufacturing",3
"advisory","council",3
"agencies","project",3
"anti","smoking",3
"appeal","land",3
"application","assistance",3
"assist","city",3
"balancing","scooter",3
"beacon","programs",3
"bike","parking",3
"black","owned",3
"bonds","filed",3
"business","mentorship",3
"business","owned",3
"calorie","information",3
"calorie","posting",3
"carpet","business",3
"carpet","emission",3
"center","victims",3
"city","identify",3
"city","marshals",3
"city","properties",3
"coastal","resiliency",3
"college","credit",3
"commercial","districts",3
"company","license",3
"conditioning","systems",3
