"word1","word2","n"
"fuel","oil",39
"heating","oil",39
"home","heating",39
"housing","sponsored",39
"illegal","credit",39
"imposes","illegal",39
"improper","contract",39
"left","puerto",39
"oil","business",39
"oil","dispensed",39
"oil","tank",39
"public","auction",39
"recent","earthquakes",39
"terms","issues",39
"accelerator","program",38
"agency","epa",38
"bug","prevention",38
"clean","heat",38
"control","brochure",38
"dessert","machine",38
"efficiency","improvements",38
"epa","research",38
"eye","doctor",38
"frozen","dessert",38
"heat","program",38
"nyc","clean",38
"nyc","retrofit",38
"protection","agency",38
"research","programs",38
"retrofit","accelerator",38
"technology","sector",38
"bent","broken",37
"building","management",37
"damaged","bent",37
"disposal","rules",37
"handled","discipline",37
"improvement","contractors",37
"owned","public",37
"plaza","privately",37
"pocket","park",37
"police","academy",37
"poorly","maintained",37
"posted","hours",37
"property","owner",37
"public","plaza",37
"report","sidewalk",37
"school","staff",37
"school","transfer",37
"sidewalk","cellar",37
"space","pops",37
"staff","handled",37
"transfer","process",37
"unprotected","damaged",37
"youth","police",37
"accept","snap",36
"action","process",36
"authority","residents",36
"chancellor's","regulations",36
"childhood","including",36
"city","flags",36
"city","highway",36
"clinical","bulletin",36
"community","service",36
"compensation","resources",36
"deferred","action",36
"drawn","carriage",36
"driver","operating",36
"education","policies",36
"free","cribs",36
"home","visits",36
"iphone","ipad",36
"legal","service",36
"nyc311","mobile",36
"operating","pedicabs",36
"service","referrals",36
"service","requirements",36
"snap","benefits",36
"wide","range",36
"boiler","engineer's",35
"change","requirements",35
"city","employee's",35
"cleaner","form",35
"disclosure","law",35
"electric","vehicles",35
"employee's","potential",35
"engineer's","license",35
"ethics","violation",35
"inspect","motor",35
"motor","vehicles",35
"policy","disclosure",35
"portable","boiler",35
"positive","feedback",35
"potential","ethics",35
"programs","resources",35
"related","equipment",35
"schedule","change",35
"sell","tickets",35
"temporary","schedule",35
"abuse","crime",34
"adopted","basket",34
"banking","corporation",34
"basket","request",34
"care","coordination",34
"commercial","establishment",34
"corporation","tax",34
"drinking","alcohol",34
"free","public",34
"illegal","receipt",34
"inmates","leaving",34
"island","tramway",34
"laundry","facility",34
"learning","opportunities",34
"leaving","jail",34
"program","designed",34
"public","wi",34
"registry","including",34
"residents","convicted",34
"roosevelt","island",34
"sidewalk","stairway",34
"street","levels",34
"summer","learning",34
"suny","colleges",34
"tax","bct",34
"wi","fi",34
"bar","club",33
"card","reader",33
"city's","gardening",33
"cleaning","equipment",33
"defective","speed",33
"disposal","system",33
"ebt","card",33
"free","retaining",33
"gardening","program",33
"illegal","gun",33
"operate","dry",33
"operate","pedicabs",33
"sewage","disposal",33
"store's","ebt",33
"wall","inspection",33
"admissions","processes",32
"benchmarking","law",32
"city","benchmarking",32
"cuny","admissions",32
"explosive","material",32
"government","construction",32
"groom","pets",32
"install","equipment",32
"law","84",32
"private","elevator",32
"report","unsafe",32
"unsafe","storage",32
"certification","inspections",31
"confidential","discharge",31
"cuny","college",31
"discharge","planning",31
"drinking","establishment",31
"friend","living",31
"gum","disease",31
"island","yankees",31
"mouth","healthy",31
"planning","services",31
"prevent","tooth",31
"received","mental",31
"reduce","regulatory",31
"regulatory","burdens",31
"released","inmate",31
"schedule","ticket",31
"shop","license",31
"sidewalk","eating",31
"site","sewage",31
"stadium","tour",31
"system","septic",31
"tooth","decay",31
"tour","information",31
"written","translation",31
"york","yankees",31
"biotechnology","tax",30
"clinical","skills",30
"emergency","transfer",30
"largest","park",30
"manhattan's","largest",30
"medical","assistants",30
"nycha","emergency",30
"public","beach",30
"public","tennis",30
"sexual","abuse",30
"teaches","language",30
"tennis","court",30
"transfer","information",30
"utility","services",30
"violence","sexual",30
"agency","study",29
"change","phone",29
"council","reports",29
"ease","travel",29
"frozen","fruit",29
"government","topic",29
"gynecology","services",29
"including","city",29
"legal","requirements",29
"people","moving",29
"phone","carriers",29
"topic","including",29
"train","project",29
"11","memorial",28
"2","feet",28
"9","11",28
"911","surcharges",28
"carriage","driver",28
"demand","training",28
"distressed","multiple",28
"fix","maintenance",28
"health","risks",28
"improve","mental",28
"incentive","program",28
"individual","training",28
"internet","protocol",28
"midtown","manhattan",28
"overflowing","roof",28
"permit","posted",28
"protocol","voip",28
"registration","testing",28
"roof","tank",28
"secondhand","smoke",28
"secondhand","vehicles",28
"services","citywide",28
"telecommunications","services",28
"trade","waste",28
"training","grants",28
"tuition","registration",28
"voip","telecommunications",28
"waste","license",28
"wireless","landline",28
"born","jobseekers",27
"compensation","fraud",27
"dot","forms",27
"finding","public",27
"foreign","born",27
"forms","guides",27
"local","emergencies",27
"poison","signs",27
"rat","poison",27
"report","workers",27
"sends","messages",27
"signs","posted",27
"time","job",27
"training","finding",27
"wastewater","treatment",27
"alternative","paths",26
"based","businesses",26
"child","proof",26
"crash","barriers",26
"delayed","law",26
"directory","listing",26
"governors","island",26
"knob","covers",26
"limited","vision",26
"listing","minority",26
"locally","based",26
"matches","people",26
"medical","device",26
"minority","owned",26
"mobile","food",26
"owned","woman",26
"pets","brochure",26
"proof","stove",26
"public","playgrounds",26
"rabies","protecting",26
"request","educational",26
"risk","students",26
"stove","knob",26
"tested","vaccinated",26
"trapping","pigeons",26
"treatment","plant",26
"york","harbor",26
"abortion","counseling",25
"blood","pressure",25
"boiler","operator",25
"city","public",25
"collapsed","sidewalk",25
"commercial","purpose",25
"healthcare","physician",25
"licensed","boiler",25
"lift","objects",25
"nycha's","pet",25
"operator","engineer",25
"person","breaking",25
"pet","policy",25
"policy","report",25
"sidewalk","sheds",25
"agencies","government",24
"answer","allegations",24
"automatic","public",24
"consular","officers",24
"demolition","sites",24
"diplomats","consular",24
"energy","efficient",24
"financial","fraud",24
"government","officials",24
"industrial","laundries",24
"inspects","locks",24
"installs","services",24
"international","businesses",24
"metal","detector",24
"nations","staff",24
"officers","united",24
"public","assembly",24
"public","toilets",24
"repairs","installs",24
"required","signs",24
"service","programs",24
"similar","devices",24
"sites","demolition",24
"specific","parks",24
"training","courses",24
"transport","laundry",24
"warrants","issued",24
"botanical","gardens",23
"businesses","hire",23
"cafeteria","kitchens",23
"control","equipment",23
"electronic","shop",23
"emergency","information",23
"hire","qualified",23
"hood","systems",23
"housing","incentive",23
"medical","facilities",23
"mid","1980s",23
"pollution","control",23
"qualified","workers",23
"refunds","exchanges",23
"safety","manager",23
"temporary","notice",23
"veterans","housing",23
"airline","safety",22
"bid","including",22
"bluebelt","maintenance",22
"business","improvement",22
"cleanup","program",22
"college","level",22
"cultural","institutions",22
"discharge","industrial",22
"districts","bid",22
"door","salesperson",22
"ellis","island",22
"employee","training",22
"free","admission",22
"improvement","districts",22
"industrial","waste",22
"island","bluebelt",22
"legally","discharge",22
"library","card",22
"ny","program",22
"nyc","cultural",22
"public","hearings",22
"public","sewers",22
"recent","hurricane",22
"save","money",22
"scrap","metal",22
"tourist","information",22
"accurate","count",21
"asian","longhorned",21
"attend","public",21
"charity","committing",21
"child","support",21
"city","rent",21
"classic","images",21
"committing","fraud",21
"conserve","water",21
"cultural","program",21
"custodial","parents",21
"expectant","fathers",21
"free","food",21
"free","job",21
"guidelines","board",21
"housing","reports",21
"interstate","bus",21
"licensed","private",21
"longhorned","beetles",21
"measles","vaccination",21
"measuring","devices",21
"missing","sign",21
"nyc","initiative",21
"occupancy","bathroom",21
"offers","free",21
"owe","child",21
"paint","repairs",21
"poison","ivy",21
"profit","cultural",21
"qualifying","people",21
"quality","photos",21
"rent","guidelines",21
"repair","weighing",21
"report","asian",21
"report","poison",21
"report","traffic",21
"satellite","television",21
"school","property",21
"single","occupancy",21
"tattoo","parlor",21
"television","provider",21
"traffic","patterns",21
"women","expectant",21
"annual","report",20
"bicycle","lane",20
"bug","annual",20
"city","bills",20
"city","souvenirs",20
"cleaning","business",20
"cycling","requirements",20
"cycling","rules",20
"debris","oil",20
"fees","online",20
"floating","debris",20
"free","housing",20
"gasoline","sewage",20
"government","publications",20
"grocery","store",20
"housing","rule",20
"including","bed",20
"information","services",20
"interim","lease",20
"lease","program",20
"maintenance","complaint",20
"maintenance","resources",20
"material","displayed",20
"nearby","residential",20
"obscene","sexual",20
"oil","gasoline",20
"playing","games",20
"professional","engineer",20
"program","til",20
"public","location",20
"recyclables","materials",20
"registered","architect",20
"regulations","report",20
"report","filing",20
"report","floating",20
"report","obscene",20
"report","theft",20
"resources","including",20
"safety","regulations",20
"sexual","material",20
"smell","directly",20
"store","owners",20
"street","bicycle",20
"tenant","interim",20
"til","building",20
"unusual","color",20
"voluntary","smoke",20
"water","hardness",20
"affairs","speaker",19
"benefit","public",19
"build","alter",19
"business","sale",19
"chance","license",19
"city","organizations",19
"coffee","roasters",19
"community","services",19
"ferris","wheels",19
"funeral","director",19
"immigrants","youth",19
"immigration","services",19
"pet","boarding",19
"provide","pet",19
"public","data",19
"public","spaces",19
"roller","coasters",19
"run","rides",19
"seniors","immigrants",19
"service","establishment",19
"stated","purpose",19
NA,NA,19
"accessory","sign",18
"application","procedures",18
"audible","pedestrian",18
"birth","control",18
"burning","equipment",18
"care","expenses",18
"certification","including",18
"child","enrolled",18
"children","3",18
"city","children",18
"claim","tax",18
"debts","owed",18
"driving","permit",18
"driving","tasks",18
"free","video",18
"half","staff",18
"health","research",18
"highway","construction",18
"historic","building",18
"household","incomes",18
"hrtp","internship",18
"incarcerated","loved",18
"including","insurance",18
"insurance","requirements",18
"internship","program",18
"live","safely",18
"manager","certification",18
"notario","publico",18
"nyc","tax",18
"participating","public",18
"pedestrian","signal",18
"permitted","hours",18
"program","hrtp",18
"public","libraries",18
"reduced","amount",18
"request","relief",18
"research","training",18
"sign","violations",18
"suck","blood",18
"tailed","deer",18
"tax","returns",18
"teaches","vocabulary",18
"trained","guard",18
"video","visitation",18
"visitation","service",18
"white","tailed",18
"yorkers","complete",18
"abandoned","apartment",17
"abuser","court",17
"active","military",17
"advanced","courses",17
"agreement","negotiated",17
"apartment","unit",17
"baby","healthy",17
"building","managed",17
"capital","infrastructure",17
"corporation","nycedc",17
"correction","officer",17
"court","papers",17
"department","clinic",17
"development","corporation",17
"director","test",17
"economic","development",17
"equivalency","diploma",17
"food","vendor",17
"fuel","burning",17
"helps","16",17
"infrastructure","construction",17
"issues","summonses",17
"local","neighborhood",17
"map","sign",17
"military","personnel",17
"olds","graduate",17
"pedestrian","fence",17
"projects","managed",17
"provide","written",17
"radiological","emergency",17
"rebuild","fuel",17
"school","based",17
"school","equivalency",17
"sweet","smell",17
"traffic","median",17
"application","information",16
"balancing","scooter",16
"births","deaths",16
"city","residents",16
"city's","sewer",16
"coastal","storm",16
"consumer","rights",16
"dance","music",16
"defective","red",16
"defective","water",16
"discharge","groundwater",16
"district","snad",16
"environmental","issues",16
"feature","change",16
"hold","dance",16
"ice","skating",16
"light","camera",16
"mechanical","sprinkler",16
"multifamily","buildings",16
"natural","feature",16
"personalized","street",16
"private","solid",16
"public","ice",16
"quarter","housing",16
"register","births",16
"sampling","station",16
"sewer","system",16
"skating","rink",16
"solid","waste",16
"special","natural",16
"statistics","related",16
"storm","evacuation",16
"students","understand",16
"submit","feedback",16
"theater","performances",16
"transfer","station",16
"tree","removal",16
"understand","environmental",16
"voluntary","survey",16
"waste","transfer",16
"water","sampling",16
"bad","condition",15
"bars","clubs",15
"based","community",15
"buildings","complete",15
"cabaret","license",15
"children","youth",15
"clubs","taverns",15
"community","center",15
"complete","energy",15
"comptroller's","office",15
"efficiency","retrofits",15
"equipment","requirements",15
"fasttrac","growthventure",15
"fema","notification",15
"flood","insurance",15
"fraudulent","claim",15
"free","services",15
"fresh","produce",15
"helps","business",15
"immigrant","business",15
"including","requirements",15
"insurance","including",15
"materials","storage",15
"mid","size",15
"multiple","languages",15
"notification","letters",15
"owners","develop",15
"pawn","shop",15
"policy","rate",15
"pre","qualified",15
"private","buildings",15
"processes","buys",15
"public","office",15
"requirements","policy",15
"reservoir","lands",15
"sell","pets",15
"sell","wholesale",15
"sells","pawned",15
"ships","scrap",15
"size","private",15
"smoking","sign",15
"storage","container",15
"treatable","health",15
"upstate","reservoir",15
"warning","occupants",15
"wholesale","foods",15
"100","employees",14
"avenue","subway",14
"cigarette","packages",14
"clean","needle",14
"college","tuition",14
"education","document",14
"flagship","park",14
"food","service",14
"green","space",14
"health","library's",14
"helps","women",14
"install","refrigerator",14
"intercity","bus",14
"library's","collection",14
"loan","guarantees",14
"needle","access",14
"oral","interpretation",14
"planter","larger",14
"pre","tax",14
"pregnancy","test",14
"production","jobs",14
"refrigerator","equipment",14
"stamp","cigarette",14
"start","operate",14
"subway","construction",14
"tuition","pre",14
"video","production",14
"women","start",14
"zika","virus",14
"administrative","services",13
"auxiliary","police",13
"bad","smell",13
"bottle","refill",13
"budget","learn",13
"child","pornography",13
"child's","school",13
"city's","budget",13
"citywide","administrative",13
"daily","newspaper",13
"highway","cleaning",13
"invasive","plant",13
"leasing","property",13
"mansion","holiday",13
"medical","decisions",13
"mobile","fruit",13
"newspaper","published",13
"parent","coordinator",13
"participatory","budgeting",13
"plant","sewage",13
"plant","species",13
"providing","quality",13
"pumping","station",13
"quality","drinking",13
"refill","stations",13
"rented","space",13
"report","child",13
"report","invasive",13
"report","issues",13
"school","choice",13
"service","driver",13
"sewage","treatment",13
"sponsor","highway",13
"stations","providing",13
"structure","affecting",13
"summer","school",13
"vegetable","cart",13
"video","games",13
"analysis","critical",12
"cell","phones",12
"child","left",12
"choice","program",12
"commercial","districts",12
"cooling","systems",12
"cost","financing",12
"cost","free",12
"critical","control",12
"degree","program",12
"development","opportunities",12
"fast","track",12
"financing","options",12
"free","degree",12
"hazard","analysis",12
"helps","immigrant",12
"immigrant","nurses",12
"improvement","program",12
"income","graduating",12
"inmate's","student",12
"invasive","meningitis",12
"licensing","exam",12
"meningitis","meningococcal",12
"meningococcal","disease",12
"micro","switch",12
"naturalization","citizenship",12
"nurse","licensing",12
"nurses","prepare",12
"owned","buildings",12
"park","building",12
"park","playground",12
"professional","development",12
"publicly","owned",12
"pursuing","storefront",12
"remove","water",12
"request","enrollment",12
"rikers","island",12
"safety","director",12
"school","seniors",12
"sells","newspapers",12
"sexual","misconduct",12
"site","fire",12
"storefront","improvement",12
"storefront","improvements",12
"temporary","public",12
"track","cost",12
"treatment","rules",12
"unlocked","park",12
"water","fixtures",12
"100","cats",11
"agency","inspector",11
"asl","direct",11
"asl","users",11
"assistance","specifically",11
"assisted","multifamily",11
"backflow","preventers",11
"bill","credit",11
"building's","rooftop",11
"business","portal",11
"buy","compost",11
"calling","system",11
"cemetery","monument",11
"city","spends",11
"city's","direct",11
"cleanup","projects",11
"climate","change",11
"correctional","facilities",11
"cultural","projects",11
"direct","video",11
"drain","rainwater",11
"elevator","inspection",11
"eligible","hpd",11
"flame","permit",11
"free","blood",11
"government","spending",11
"grade","level",11
"guide","notice",11
"hdc","assisted",11
"health","inspection",11
"housing","information",11
"indoor","tanning",11
"information","guide",11
"inspection","agency",11
"legal","clinic",11
"neighborhood","cleanup",11
"prepares","people",11
"pressure","health",11
"pressure","testing",11
"recovery","experience",11
"rooftop","systems",11
"school","juniors",11
"school","textbooks",11
"slowly","drain",11
"spends","money",11
"students","advance",11
"sustaining","recovery",11
"temporarily","store",11
"tree","service",11
"video","calling",11
"virus","identified",11
"visit","clients",11
"3","units",10
"agency","performance",10
"art","photography",10
"background","check",10
"based","program",10
"bonds","filed",10
"booklet","listing",10
"cancer","prevention",10
"check","program",10
"checks","pay",10
"city","marshals",10
"city","properties",10
"colon","cancer",10
"council","meeting",10
"education","councils",10
"festival","event",10
"fire","coverage",10
"flea","market",10
"foreign","insurance",10
"helps","seniors",10
"holiday","festival",10
"install","temporary",10
"insurance","companies",10
"larger","rental",10
"listing","clinics",10
"main","sewer",10
"meeting","transcript",10
"multifamily","3",10
"offer","reproductive",10
"paid","phone",10
"pass","background",10
"paying","passengers",10
"phone","card",10
"photography","reading",10
"pre","paid",10
"prevention","screening",10
"private","water",10
"provide","fire",10
"reading","material",10
"rental","buildings",10
"risk","factors",10
"scaffold","site",10
"selling","art",10
"selling","merchandise",10
"seniors","write",10
"sightseeing","vehicle",10
"snap","food",10
"stamps","recipients",10
"streetlight","pole",10
"stuff","program",10
"substantial","rehabilitation",10
"temporary","lighting",10
"volunteer","based",10
"volunteer","organizations",10
"water","taxi",10
"york","water",10
"2","months",9
"accessible","transportation",9
"advanced","manufacturing",9
"allergy","poster",9
"business","services",9
"child's","developmental",9
"claim","money",9
"coast","guard",9
"counseling","remedial",9
"cultural","organizations",9
"cyber","activity",9
"developmental","milestones",9
"displayed","restaurant",9
"drawn","cab",9
"employment","agencies",9
"exempt","financing",9
"facilities","permits",9
"foster","child",9
"free","app",9
"hookah","establishments",9
"improperly","displayed",9
"including","schedule",9
"insurance","options",9
"interviews","training",9
"job","search",9
"license","renewals",9
"malicious","cyber",9
"manufacturing","industrial",9
"manufacturing","industries",9
"mentoring","services",9
"missing","incorrect",9
"mobile","devices",9
"national","service",9
"operating","indoor",9
"permits","license",9
"pigeon","droppings",9
"potential","health",9
"profit","corporations",9
"reducing","floatables",9
"remedial","instruction",9
"report","trash",9
"restaurant","allergy",9
"resumes","interviews",9
"search","resumes",9
"seniors","learn",9
"services","programs",9
"single","adults",9
"supports","apprentices",9
"tanning","facilities",9
"tax","exempt",9
"ticket","information",9
"transportation","services",9
"trust","fund",9
"tutorial","services",9
"unsanitary","malfunctioning",9
"warning","signs",9
"waterway","learn",9
"air","conditioning",8
"called","check",8
"carriage","drivers",8
"certification","class",8
"check","loans",8
"city's","green",8
"consumer","protection",8
"dangerous","health",8
"enforces","court",8
"estate","tax",8
"excessive","drinking",8
"fire","suppression",8
"foreign","government",8
"gas","prices",8
"government","owned",8
"grant","program",8
"green","spaces",8
"helps","offset",8
"life","conditions",8
"local","police",8
"mets","including",8
"mini","guide",8
"national","trends",8
"payday","loans",8
"police","precincts",8
"production","assistant",8
"protecting","restoring",8
"protection","tips",8
"raccoon","roundworm",8
"real","estate",8
"report","quality",8
"required","safety",8
"roundworm","infection",8
"safety","training",8
"scaffold","safety",8
"sells","rents",8
"transfer","tickets",8
"vin","etching",8
"york","mets",8
"air","contaminants",7
"bottled","water",7
"business","owned",7
"card","monte",7
"club","gym",7
"company","license",7
"con","game",7
"deduct","voluntary",7
"determine","fares",7
"dry","weather",7
"educational","options",7
"exercise","studio",7
"ferry","captain",7
"food","sold",7
"health","club",7
"health","forms",7
"helps","protect",7
"hpv","health",7
"human","papillomavirus",7
"illegal","ticket",7
"interim","multiple",7
"jewelry","appraisal",7
"job","opportunities",7
"lacquers","varnishes",7
"leadership","skills",7
"lot","owner",7
"manufacturing","business",7
"maternity","leave",7
"misleading","jewelry",7
"multiple","dwelling",7
"neighborhood","projects",7
"network","leadership",7
"nutritional","information",7
"outfall","pipe",7
"owned","vehicles",7
"paints","lacquers",7
"papillomavirus","hpv",7
"parent","associations",7
"pedicab","drivers",7
"plain","bottled",7
"pregnant","public",7
"private","streets",7
"purchase","process",7
"quality","soil",7
"register","terminations",7
"remove","air",7
"request","department",7
"restaurant","chains",7
"restore","landmark",7
"sanitation","cleans",7
"sell","electronics",7
"selling","tickets",7
"sewer","outfall",7
"ship","scrap",7
"social","workers",7
"starting","running",7
"street","con",7
"supportive","network",7
"surface","coatings",7
"ticket","sale",7
"tow","business",7
"tow","trucks",7
"truck","company",7
"voluntary","payments",7
"water","flowing",7
"waterfront","properties",7
"account","program",6
"address","disparities",6
"affordable","bank",6
"agencies","project",6
"assist","city",6
"bank","account",6
"bingo","games",6
"budget","cuts",6
"city","budget",6
"conducting","environmental",6
"credit","unions",6
"creek","visitor",6
"customer","satisfaction",6
"discharge","line",6
"drugs","alcohol",6
"education","school",6
"educational","services",6
"emotional","development",6
"environmental","review",6
"equipment","acceptance",6
"gap","service",6
"graduation","requirements",6
"hoisting","machine",6
"impact","boys",6
"newtown","creek",6
"overflowing","public",6
"parent","association",6
"participating","banks",6
"phone","rules",6
"project","sponsors",6
"public","recycling",6
"recycling","bin",6
"retail","service",6
"ridematching","services",6
"salvage","customers",6
"sanitation","salvage",6
"satisfaction","survey",6
"school","closures",6
"specific","public",6
"station","discharge",6
"tax","preparer",6
"teaches","students",6
"technical","manual",6
"temporary","housing",6
"transportation","alternatives",6
"vendor","operating",6
"visitor","center",6
"15","week",5
"accelerator","linac",5
"action","plan",5
"advertising","practices",5
"agency","fema",5
"auxiliary","officer",5
"building","operation",5
"business","pathways",5
"care","plans",5
"center","victims",5
"childcare","business",5
"childcare","businesses",5
"city","identify",5
"closure","policy",5
"college","graduates",5
"conditioning","systems",5
"dna","samples",5
"eap","director",5
"emergency","action",5
"emergency","management",5
"federal","emergency",5
"fema","id",5
"finishing","products",5
"floor","finishing",5
"hoist","materials",5
"home","childcare",5
"identify","remains",5
"improve","safety",5
"licensed","construction",5
"licensed","welder",5
"linear","accelerator",5
"maintenance","staff",5
"managed","care",5
"manual","providing",5
"medallion","sales",5
"medical","linear",5
"medical","treatment",5
"mid","sized",5
"month","internship",5
"mounted","auxiliary",5
"nycha","residents",5
"outreach","campaign",5
"parks","mounted",5
"plan","eap",5
"potability","certificate",5
"prepare","public",5
"products","safely",5
"professional","services",5
"provide","dna",5
"providing","guidelines",5
"radiation","therapy",5
"radioactive","material",5
"recent","college",5
"recognizing","misleading",5
"red","sign",5
"report","radioactive",5
"reproductive","justice",5
"running","air",5
"saving","money",5
"school","closure",5
"school","uniforms",5
"seastreak","ferry",5
"seminar","program",5
"septic","tank",5
"services","standard",5
"shipping","hydrant",5
"site","emergency",5
"sized","multifamily",5
"standard","services",5
"stored","improperly",5
"taxi","medallion",5
"television","productions",5
"therapeutic","medical",5
"therapy","unit",5
"treatment","received",5
"unload","water",5
"water","potability",5
"week","program",5
"yellow","taxi",5
"york","incentive",5
"7","pm",4
"accumulated","mail",4
"adolescents","experiencing",4
"air","eliminator",4
"amusement","rides",4
"animal","slaughterhouse",4
"behavioral","health",4
"bond","investors",4
"bumper","sticker",4
"business","suffering",4
"calorie","information",4
"calorie","posting",4
"certifies","socially",4
"city","contracts",4
"city","municipal",4
"civic","engagement",4
"cleanyc","sidewalk",4
"commercial","purposes",4
"community","based",4
"community","health",4
"community","norc",4
"construction","companies",4
"contractor's","license",4
"control","coalition",4
"conversion","therapy",4
"current","net",4
"cut","greenhouse",4
"damage","caused",4
"defective","bus",4
"department","applicants",4
"disabled","person's",4
"disadvantaged","business",4
"disorder","addiction",4
"display","calorie",4
"economically","disadvantaged",4
"education","network",4
"eliminator","devices",4
"employment","college",4
"encourages","delivery",4
"energy","conservation",4
"engagement","commission",4
"exhibit","exotic",4
"exit","overcrowding",4
"experiencing","opioid",4
"fight","climate",4
"films","produced",4
"finance","authority",4
"financial","education",4
"free","deck",4
"free","poster",4
"fuel","truck",4
"gas","improve",4
"greenhouse","gas",4
"gun","control",4
"health","issues",4
"health","profile",4
"healthy","weight",4
"historical","societies",4
"history","checks",4
"horseback","riding",4
"improve","air",4
"keeping","honeybees",4
"lane","camera",4
"lender","investor",4
"licensed","fire",4
"licensed","sign",4
"locked","exit",4
"loft","law",4
"major","commercial",4
"mayor's","participation",4
"million","dollars",4
"mobile","vendors",4
"movies","commercial",4
"municipal","water",4
"national","gun",4
"naturally","occurring",4
"net","worth",4
"nile","virus",4
"nyc","housing",4
"nyc","law",4
"obligation","bond",4
"occurring","retirement",4
"office","worker",4
"operator","certificate",4
"opioids","overdose",4
"overcrowding","lack",4
"overdose","addiction",4
"owned","construction",4
"person's","mailbox",4
"pool","operator",4
"porch","inspection",4
"post","office",4
"posting","requirements",4
"power","washing",4
"promotes","stair",4
"provide","snow",4
"providing","conversion",4
"purposes","science",4
"radioactive","materials",4
"ray","machine",4
"removal","services",4
"report","failed",4
"report","property",4
"required","permits",4
"requirements","information",4
"retirement","community",4
"riding","trails",4
"runs","amusement",4
"safety","materials",4
"science","education",4
"services","provided",4
"set","deliberately",4
"sidewalk","power",4
"sign","hanger",4
"smoked","food",4
"snow","removal",4
"specific","neighborhoods",4
"streets","safer",4
"suffering","physically",4
"suppression","contractor",4
"suppression","contractor's",4
"task","force",4
"tax","relief",4
"term","property",4
"therapy","services",4
"traffic","fatalities",4
"trails","run",4
"unnecessary","arrest",4
"vacancy","survey",4
"valid","licenses",4
"vendors","report",4
"volunteer","fire",4
"washing","program",4
"water","finance",4
"west","nile",4
"311","application",3
"access","careers",3
"act","form",3
"adult","establishment",3
"air","conditioned",3
"amalgam","separator",3
"application","programming",3
"art","exhibit",3
"art","office",3
"bike","access",3
"bike","parking",3
"boat","owners",3
"broadband","services",3
"brownfield","cleanup",3
"buildings","job",3
"buildings","law",3
"buildings","report",3
"business","education",3
"cafe","heater",3
"car","free",3
"carpet","business",3
"carpet","emission",3
"carry","items",3
"chain","stores",3
"city","evaluate",3
"city","map",3
"clean","ups",3
"commercial","office",3
"company","membership",3
"conditioning","complaints",3
"confidential","security",3
"construction","contracts",3
"consumer","tips",3
"control","blood",3
"cooling","center",3
"cost","fitness",3
"dangerously","hot",3
"dating","service",3
"dental","amalgam",3
"describes","convenient",3
"domestic","workers",3
"education","program",3
"emission","limits",3
"entertainment","field",3
"environmental","impact",3
"event","sponsors",3
"executive","business",3
"fitness","activities",3
"follow","zoning",3
"free","sheltered",3
"free","streets",3
"government","building",3
"graduate","students",3
"granting","authority",3
"harmful","household",3
"heater","permit",3
"hiring","rules",3
"holiday","shopping",3
"host","bingo",3
"hosts","bingo",3
"household","products",3
"household","supplies",3
"improve","access",3
"inaugural","activities",3
"interface","api",3
"legally","dispose",3
"letter","required",3
"licensed","rigger",3
"limiting","salt",3
"low","voltage",3
"mansion","art",3
"media","entertainment",3
"motion","picture",3
"move","forward",3
"nyc","parks",3
"onboard","septic",3
"owned","companies",3
"palm","card",3
"parks","stewardship",3
"picture","projection",3
"potential","environmental",3
"practice","safe",3
"programming","interface",3
"programs","ssps",3
"projection","machine",3
"provide","required",3
"questioning","youth",3
"report","office",3
"report","sign",3
"require","contractors",3
"required","information",3
"required","sign",3
"requires","families",3
"residential","rental",3
"safe","handling",3
"safe","sex",3
"screening","report",3
"security","survey",3
"septic","waste",3
"sheltered","bike",3
"sidewalk","cafe",3
"smart","holiday",3
"sponsors","related",3
"ssps","operating",3
"stewardship","program",3
"street","event",3
"syringe","service",3
"tax","lot",3
"technology","firms",3
"tenant","screening",3
"voltage","cabling",3
"yorkers","access",3
"zoning","regulations",3
"adult","dating",2
"age","specific",2
"ages","1",2
"aids","report",2
"amusement","ride",2
"baby","brochure",2
"bacterial","disease",2
"baker's","oven",2
"banner","permit",2
"baseball","leagues",2
"based","development",2
"based","educational",2
"bathing","beach",2
"beacon","programs",2
"billiard","tables",2
"black","entrepreneurs",2
"brightly","colored",2
"building","managers",2
"car","window",2
"child","health",2
"city","community",2
"city's","charter",2
"clinic","record",2
"college","credit",2
"commission","responsible",2
"community","clean",2
"community","sewage",2
"competition","ndrc",2
"competitive","grant",2
"concrete","testing",2
"construction","related",2
"construction","vendor",2
"consumer","guide",2
"cost","resources",2
"cremates","deceased",2
"dating","violence",2
"deceased","bodies",2
"defibrillator","aed",2
"dental","clinic",2
"design","tailored",2
"development","organizations",2
"disaster","fraud",2
"disaster","resilience",2
"educational","policies",2
"enables","community",2
"entrepreneurs","start",2
"event","street",2
"expedited","partner",2
"fake","guns",2
"federal","contracts",2
"financial","information",2
"funeral","home",2
"gang","activity",2
"golf","courses",2
"grant","competition",2
"grow","thriving",2
"hail","livery",2
"health","dental",2
"health","risk",2
"heart","age",2
"hiv","status",2
"immigration","service",2
"internet","access",2
"itemized","list",2
"laboratory","license",2
"leadership","teams",2
"livery","permit",2
"mounted","amusement",2
"national","center",2
"national","disaster",2
"newsrack","owners",2
"nyc","commission",2
"offers","college",2
"organizations","cbdos",2
